Index,x,y,f090w,e_f090w,f187n,e_f187n,f200w,e_f200w,f335m,e_f335m,f444w,e_f444w,f470n,e_f470n,f090w-f444w,e_f090w-f444w,f090w-f187n,e_f090w-f187n,δ_f090w-f187n,e_δ_f090w-f187n,f187n-f200w,e_f187n-f200w,δ_f187n-f200w,e_δ_f187n-f200w,f200w-f335m,e_f200w-f335m,δ_f200w-f335m,e_δ_f200w-f335m,f335m-f444w,e_f335m-f444w,δ_f335m-f444w,e_δ_f335m-f444w,f444w-f470n,e_f444w-f470n,δ_f444w-f470n,e_δ_f444w-f470n,(f090w-f200w)-(f200w-f444w),e_δ_(f090w-f200w)-(f200w-f444w),δ_(f090w-f200w)-(f200w-f444w),RA,DEC
650.0,1973.025,4628.128,13.953034726688099,0.0709,9.07509090909091,0.037,14.881521276595748,0.0446,10.219389473684211,0.0443,11.405624999999999,0.0207,3.972285714285711,0.0362,2.5474097266881,0.07386000270782557,4.877943817597188,0.07997380821243916,0.3245331692439173,0.07997380821243916,-5.806430367504838,0.05794963330341271,-0.02274789663394472,0.05794963330341271,4.662131802911537,0.06286215077453204,-0.30581598410775257,0.06286215077453204,-1.1862355263157873,0.048897648205205126,0.004030711497781558,0.048897648205205126,7.433339285714288,0.041700479613548815,0.0765341000983204,0.041700479613548815,-4.404382826503399,0.09712682430719127,0.6035705452199451,159.1996762483949,-58.66479798389146
651.0,1976.305,6073.406,14.301034726688101,0.0849,10.52509090909091,0.0321,16.335521276595745,0.0502,11.34638947368421,0.0125,12.479625,0.0073,5.080285714285713,0.0147,1.8214097266881009,0.0852132618786536,3.7759438175971916,0.09076574243622976,-0.224408703637069,0.09076574243622976,-5.810430367504836,0.059585652635512854,0.01907712356873148,0.059585652635512854,4.989131802911535,0.051732871561513,0.13677844204021383,0.051732871561513,-1.13323552631579,0.014475496537252186,0.0685531380281248,0.014475496537252186,7.399339285714287,0.016412799883018133,0.030128354157771042,0.016412799883018133,-5.890382826503389,0.1109115864100771,-0.4106631601366768,159.22325649471696,-58.667663947810645
652.0,1977.912,4394.809,13.9360347266881,0.0803,8.946090909090909,0.0353,14.793521276595747,0.0386,10.008389473684213,0.0526,11.247625000000001,0.0313,3.9002857142857117,0.0558,2.688409726688098,0.08618456938454817,4.98994381759719,0.08771647507737643,0.32912105364642663,0.08771647507737643,-5.847430367504838,0.052307265269750054,-0.07264779725181914,0.052307265269750054,4.785131802911534,0.06524354374189066,-0.20526614125219567,0.06524354374189066,-1.2392355263157881,0.06120825107777546,-0.051207115142410276,0.06120825107777546,7.347339285714289,0.0639791372245672,-0.007056519491736246,0.0639791372245672,-4.403382826503394,0.10201813564263955,0.5129465127892132,159.19589080005278,-58.664288983359654
653.0,1987.916,2650.916,12.775034726688101,0.0608,9.472090909090909,0.0327,15.289521276595746,0.0468,10.595389473684213,0.0148,11.759625000000002,0.013,4.338285714285712,0.0265,1.0154097266881,0.06217427120602219,3.3029438175971926,0.06903571539427979,-0.08340753220742148,0.06903571539427979,-5.817430367504837,0.05709229370063879,0.06295173277445265,0.05709229370063879,4.694131802911533,0.04908441707915049,-0.029889453999369486,0.04908441707915049,-1.1642355263157889,0.019698730923589976,0.0503452534323392,0.019698730923589976,7.421339285714289,0.029516944286290883,0.03835558387115867,0.029516944286290883,-6.044382826503389,0.09080814941402561,-0.04091159886593765,159.16749838907805,-58.66070592388102
654.0,1989.658,1032.582,16.3610347266881,0.0591,12.48909090909091,0.0325,17.839521276595747,0.0327,12.969389473684211,0.0207,14.279625000000001,0.0191,7.1212857142857136,0.0153,2.081409726688099,0.06210974158696846,3.87194381759719,0.06744671971267394,-0.32647359764663264,0.06744671971267394,-5.350430367504837,0.04610357903677328,0.46266595930882026,0.04610357903677328,4.870131802911535,0.038701162773229436,-0.02361901085024254,0.038701162773229436,-1.3102355263157897,0.02816558183315232,-0.11257335081194353,0.02816558183315232,7.158339285714288,0.024472433471152803,-0.2064288167175139,0.024472433471152803,-5.038382826503392,0.07743513414465039,0.27238472332437347,159.14112627518134,-58.65743918879145
655.0,1990.717,6083.569,13.7180347266881,0.0672,9.88009090909091,0.0353,15.673521276595746,0.0428,10.76538947368421,0.0131,11.889625,0.0105,4.486285714285712,0.0165,1.8284097266880988,0.06801536591094691,3.837943817597189,0.07590737777054349,-0.16774122001425074,0.07590737777054349,-5.793430367504836,0.0554790951620518,0.035635284530964206,0.0554790951620518,4.9081318029115355,0.04475991510268982,0.0546638952316254,0.04475991510268982,-1.1242355263157897,0.016788686666919482,0.07744204025166179,0.016788686666919482,7.403339285714289,0.019557607215607946,0.03424796878805303,0.019557607215607946,-5.739382826503393,0.09104817406186683,-0.26421187096657395,159.22347768319437,-58.66756206496595
656.0,1996.486,2395.545,13.831034726688099,0.0572,10.248090909090912,0.0311,16.133521276595747,0.034,11.27938947368421,0.0108,12.472624999999999,0.0086,5.073285714285715,0.0182,1.3584097266881,0.057842890660823654,3.5829438175971866,0.06510798722123116,-0.06470083468927434,0.06510798722123116,-5.885430367504835,0.04607830292013802,-0.026698380076119577,0.04607830292013802,4.854131802911537,0.03567408022640528,0.07549775237976153,0.03567408022640528,-1.1932355263157888,0.013805795884337854,0.01590146238563328,0.013805795884337854,7.399339285714284,0.02012958022413781,0.022216700754911223,0.02012958022413781,-5.963382826503397,0.07521834882527002,-0.18279842953078784,159.16336860529387,-58.66012046651736
657.0,1999.545,359.119,12.926034726688101,0.0959,9.46709090909091,0.0357,15.414521276595746,0.0369,10.609389473684212,0.0146,11.697625,0.011,4.159285714285712,0.032,1.228409726688101,0.09652880399134757,3.4589438175971914,0.10232937017298602,-0.08966838768448859,0.10232937017298602,-5.947430367504836,0.05134296446447167,-0.0804927979461656,0.05134296446447167,4.805131802911534,0.039683371832544674,0.04719647882498723,0.039683371832544674,-1.0882355263157883,0.018280043763623764,0.12296470680566807,0.018280043763623764,7.538339285714288,0.03383784863137726,0.15899528619255854,0.03383784863137726,-6.20538282650339,0.1097316271637307,-0.3403223712613084,159.13018853346443,-58.656000491523166
658.0,2000.277,4807.03,13.104034726688099,0.0556,9.99309090909091,0.0282,15.929521276595747,0.0398,11.289389473684212,0.011,12.496625,0.0097,5.164285714285713,0.0157,0.6074097266880987,0.05643979092803232,3.110943817597189,0.06234260180646938,0.03540199377681352,0.06234260180646938,-5.936430367504837,0.04877786383186537,-0.030295363309994272,0.04877786383186537,4.640131802911535,0.04129213000076407,-0.01892729715588093,0.04129213000076407,-1.2072355263157881,0.014665946952038248,0.013820666689063232,0.014665946952038248,7.332339285714287,0.01845480967119412,-0.057616240293779875,0.01845480967119412,-6.258382826503395,0.07970903336510862,0.010213260933636725,159.2026983091782,-58.664925335592855
659.0,2004.254,3048.306,12.6550347266881,0.0954,9.518090909090912,0.0309,15.351521276595747,0.0433,10.546389473684213,0.0154,11.694625,0.0124,4.240285714285713,0.0275,0.9604097266881002,0.09620249477014617,3.1369438175971887,0.10027945951190603,-0.20750918924386408,0.10027945951190603,-5.833430367504835,0.053194924569924903,0.05042332521405157,0.053194924569924903,4.805131802911534,0.045957045161759476,0.08986769949668894,0.045957045161759476,-1.148235526315787,0.019771696942852426,0.0672181645331249,0.019771696942852426,7.454339285714287,0.030166372005927394,0.07041575463323557,0.030166372005927394,-6.353382826503394,0.11403815151079923,-0.3141717280596268,159.17403964537226,-58.661365110616465
660.0,2004.656,5999.786,15.714034726688102,0.058,11.15509090909091,0.0254,16.923521276595746,0.0182,12.037389473684213,0.0078,13.168625,0.0069,5.803285714285712,0.0088,2.545409726688101,0.058408989034223154,4.558943817597191,0.06331792795093662,0.007056745351684768,0.06331792795093662,-5.768430367504836,0.031247399891831,0.015378343091133395,0.031247399891831,4.8861318029115335,0.01980101007524616,-0.08149754216244531,0.01980101007524616,-1.1312355263157876,0.010413932974625869,0.05906245371962804,0.010413932974625869,7.365339285714288,0.011182575731914361,0.008499924489669297,0.011182575731914361,-4.964382826503391,0.06382859860595406,0.044870176885636326,159.22216499586506,-58.66727622761823
661.0,2016.914,2977.1,12.583034726688101,0.0833,9.26709090909091,0.0367,15.176521276595746,0.0411,10.461389473684212,0.0194,11.642625,0.0146,4.251285714285713,0.022,0.9404097266881006,0.08456979366180338,3.3159438175971907,0.09102625994733607,-0.013273428166203693,0.09102625994733607,-5.909430367504836,0.05510081669086221,-0.024314277535187223,0.05510081669086221,4.715131802911534,0.04544854233086029,0.0030521189498013968,0.04544854233086029,-1.1812355263157883,0.024280032948906804,0.03453558675159041,0.024280032948906804,7.391339285714288,0.02640378760708395,0.007073998546720084,0.02640378760708395,-6.127382826503391,0.10261807832930804,-0.07517541140278272,159.17292769110364,-58.661114857922556
662.0,2019.122,5003.182,15.6400347266881,0.0901,11.09709090909091,0.0452,16.798521276595746,0.0173,11.966389473684211,0.0115,13.126624999999999,0.0087,5.772285714285713,0.0129,2.513409726688101,0.09051905876664869,4.542943817597189,0.10080203370964298,0.01543396307593703,0.10080203370964298,-5.701430367504836,0.04839762390861766,0.08439817869235355,0.04839762390861766,4.832131802911535,0.020773540863319378,-0.13040247103746427,0.020773540863319378,-1.1602355263157875,0.014420124826089405,0.030570329269175023,0.014420124826089405,7.3543392857142855,0.015559562975867927,-0.0030468852487599563,0.015559562975867927,-4.830382826503394,0.0937671584298042,0.19966428353658117,159.2059692871086,-58.66515845559962
663.0,2019.521,7904.515,16.1180347266881,0.0716,11.644090909090911,0.0253,17.122521276595744,0.0451,12.388389473684212,0.0162,13.544625000000002,0.0116,6.220285714285714,0.0138,2.5734097266880998,0.07253357843095844,4.47394381759719,0.07593846192806383,-0.09927332015703705,0.07593846192806383,-5.478430367504833,0.051711700803589895,0.30361098694006916,0.051711700803589895,4.7341318029115325,0.04792128963206228,-0.23795572939680287,0.04792128963206228,-1.1562355263157897,0.019924858845171273,0.033618062613772315,0.019924858845171273,7.324339285714288,0.018027756377319945,-0.03202161698920758,0.018027756377319945,-4.582382826503386,0.09658747330787777,0.40867533356606334,159.25328729062787,-58.67095754355699
664.0,2021.63,2713.61,12.1630347266881,0.088,9.53709090909091,0.036,15.400521276595747,0.0468,10.806389473684211,0.0138,12.008625,0.0123,4.642285714285714,0.0249,0.15440972668809927,0.08885544440269262,2.6259438175971894,0.0950789145920377,-0.10450801781421637,0.0950789145920377,-5.8634303675048365,0.05904439008068421,0.07129793441977306,0.05904439008068421,4.5941318029115354,0.04879221249338874,0.007199803457107912,0.04879221249338874,-1.2022355263157891,0.018485940603604676,0.026010279937336067,0.018485940603604676,7.366339285714286,0.02777228834647948,-0.03135701565337978,0.02777228834647948,-6.629382826503393,0.11079607393766261,-0.0664201667888884,159.16865053915888,-58.66054595071201
665.0,2023.222,7536.706,15.2800347266881,0.0767,10.78609090909091,0.0262,16.582521276595745,0.034,11.52938947368421,0.0118,12.724625000000001,0.0073,5.382285714285713,0.0129,2.555409726688099,0.07704660926997373,4.49394381759719,0.08105140344250679,-0.0655611351871439,0.08105140344250679,-5.7964303675048345,0.04292365315301111,-0.013252855534245711,0.04292365315301111,5.053131802911535,0.035989442896493966,0.08391024811100056,0.035989442896493966,-1.1952355263157912,0.013875518008348372,-0.005096257389608949,0.013875518008348372,7.342339285714289,0.014822280526288794,-0.014329197467072063,0.014822280526288794,-5.160382826503389,0.09081949130005079,-0.157627981442781,159.24730221679658,-58.67019152332442
666.0,2023.725,188.021,12.395034726688099,0.0764,9.08609090909091,0.0379,15.081521276595748,0.0414,10.51538947368421,0.0217,11.699625,0.0186,4.0732857142857135,0.0451,0.6954097266880996,0.07863154583244564,3.3089438175971893,0.08528405478165306,0.16636464503511483,0.08528405478165306,-5.995430367504838,0.056128156926804576,-0.09484991121335007,0.056128156926804576,4.566131802911537,0.046742379057981204,-0.10693874274957249,0.046742379057981204,-1.1842355263157884,0.02858058781760795,0.03542400892780884,0.02858058781760795,7.626339285714286,0.048784936199609816,0.2378874864868914,0.048784936199609816,-6.068382826503397,0.09803489174778539,0.14302946764352775,159.1274937121371,-58.65545114532566
667.0,2028.006,8155.184,13.610034726688099,0.0438,9.867090909090912,0.0216,15.650521276595747,0.0396,10.914389473684212,0.0194,12.024625000000002,0.0104,4.634285714285715,0.0174,1.5854097266880967,0.045017774267504605,3.7429438175971868,0.04883646178829912,-0.07762672292069794,0.04883646178829912,-5.783430367504835,0.04510787071011001,0.06097341112772803,0.04510787071011001,4.736131802911535,0.04409671189555975,-0.07864540841306233,0.04409671189555975,-1.1102355263157904,0.022011815009217207,0.09529872020603314,0.022011815009217207,7.390339285714287,0.020271161782196893,0.0170956323368765,0.020271161782196893,-5.666382826503392,0.07185346199035925,-0.03330662358593983,159.25740865007302,-58.67138608718674
668.0,2029.475,2990.636,14.7970347266881,0.0566,9.67909090909091,0.0329,15.496521276595747,0.0426,10.574389473684212,0.0155,11.807625,0.0128,4.369285714285715,0.0223,2.9894097266881,0.05802930294256515,5.11794381759719,0.0654673200917832,0.2278228494276613,0.0654673200917832,-5.817430367504837,0.05382536576745206,-0.061646875875791984,0.05382536576745206,4.922131802911535,0.0453322181235377,-0.11619165402153264,0.0453322181235377,-1.233235526315788,0.02010198995124612,-0.049984319530336,0.02010198995124612,7.438339285714285,0.025712448347055557,0.08908690961033283,0.025712448347055557,-4.388382826503394,0.08364759410766098,0.3323519471037386,159.17319682852477,-58.66103552525486
669.0,2030.681,7747.364,14.903034726688102,0.1096,11.57509090909091,0.0278,17.199521276595746,0.0151,12.446389473684212,0.0096,13.592625,0.0107,6.398285714285715,0.0082,1.3104097266881016,0.11012106973690367,3.327943817597191,0.11307077429645558,-0.28313500810289005,0.11307077429645558,-5.624430367504836,0.031636213427020624,0.2373313733257092,0.031636213427020624,4.753131802911534,0.0178932948335403,-0.01785964093277226,0.0178932948335403,-1.1462355263157882,0.014375326083258075,0.06366327570995423,0.014375326083258075,7.194339285714285,0.013480726983364066,-0.18360351385272722,0.013480726983364066,-5.903382826503391,0.11217250108649625,-0.0916072695543626,159.25076685456628,-58.67054904898329
670.0,2033.901,7261.738,15.6860347266881,0.0952,11.016090909090911,0.0334,16.754521276595746,0.0216,11.75038947368421,0.0075,12.853625,0.0072,5.499285714285714,0.0111,2.8324097266881,0.09547188067698259,4.669943817597188,0.10088904796854811,-0.10057642611272044,0.10088904796854811,-5.738430367504835,0.03977587208346286,0.0272629425426949,0.03977587208346286,5.004131802911536,0.022865038814749473,-0.009193961314601928,0.022865038814749473,-1.103235526315789,0.010396634070698074,0.08250744488462769,0.010396634070698074,7.3543392857142855,0.013230646242719968,0.0024041243311785365,0.013230646242719968,-4.969382826503393,0.10023971268913334,-0.1466269671400502,159.24285845161202,-58.669551576373905
671.0,2040.228,2742.824,13.6050347266881,0.0592,8.76609090909091,0.0442,14.612521276595746,0.0404,9.831389473684213,0.0395,10.999625,0.0229,3.566285714285712,0.0526,2.6054097266881,0.06347479814855657,4.83894381759719,0.07388017325372215,0.2413494621187091,0.07388017325372215,-5.846430367504837,0.05988154974614468,-0.0664088486611547,0.05988154974614468,4.781131802911533,0.0565014159114619,-0.1960508005217818,0.0565014159114619,-1.1682355263157866,0.04565807705105417,0.021110187064228514,0.04565807705105417,7.433339285714288,0.05736871969985037,0.07752519274921887,0.05736871969985037,-4.620382826503393,0.0854012294993462,0.3498812269151088,159.16919855921884,-58.66044691695974
672.0,2040.398,3006.431,13.046034726688099,0.0601,10.06609090909091,0.0294,15.831521276595748,0.0497,11.092389473684213,0.0121,12.275625,0.0126,4.870285714285712,0.0205,0.7704097266880989,0.061406595736940184,2.9799438175971886,0.06690567987846772,-0.21976945900610545,0.06690567987846772,-5.7654303675048375,0.05774469672619296,0.13041609909629148,0.05774469672619296,4.739131802911535,0.05115173506343651,0.0541196843012548,0.05115173506343651,-1.1832355263157872,0.017469115604403104,0.03523367560855961,0.017469115604403104,7.4053392857142875,0.024062626623043464,0.01816907181132965,0.024062626623043464,-6.341382826503397,0.0933324702341045,-0.17870671981962882,159.17349647000478,-58.660974613986255
673.0,2041.077,4005.053,17.6200347266881,0.2256,13.31009090909091,0.0242,16.630521276595747,0.225,13.930389473684212,0.0251,15.087625000000001,0.0189,7.734285714285713,0.0123,2.5324097266880994,0.22639030456271753,4.3099438175971905,0.2268942484947558,-0.2320400099478359,0.2268942484947558,-3.320430367504837,0.22629768005881104,2.464198901304128,0.22629768005881104,2.7001318029115353,0.2263956934219377,-2.26542766951792,0.2263956934219377,-1.1572355263157892,0.03142005728829914,0.033268778161629875,0.03142005728829914,7.353339285714288,0.022549944567559363,-0.003722216966566272,0.022549944567559363,-0.5533828265033929,0.39051577432928364,4.464317782712583,159.18977955305874,-58.662972092178826
